store_id,uptime_last_hour (mins),uptime_last_day (hrs),uptime_last_week (hrs),downtime_last_hour (mins),downtime_last_day (hrs),downtime_last_week (hrs)
4885122260908115451,0,0.00,0.00,0,12.00,47.64
7419745219987444194,0,10.75,43.00,0,0.00,0.00
4092614032603663304,0,24.00,96.00,0,0.00,0.00
3682266459624248038,0,0.00,0.00,0,0.00,16.18
274445836607151976,0,0.00,0.00,0,0.00,0.00
3554012109264987374,0,24.00,0.00,0,0.00,0.00
7712592767773740893,0,0.00,0.00,0,0.00,17.11
4854080110803638034,0,24.00,17.21,0,0.00,0.00
1073576646108301626,0,14.00,56.00,0,0.00,0.00
595493466344571691,0,0.00,0.00,0,24.00,96.00
1738972887432466183,0,0.00,0.00,0,24.00,96.00
2536136790371762910,0,24.00,24.34,0,0.00,0.00
461959403778557393,0,0.00,0.00,0,0.00,24.00
776552382547705706,0,0.00,0.00,0,24.00,96.00
8008584774264292942,0,13.00,51.96,0,0.00,0.00
777828069592304528,0,0.00,10.75,0,10.75,42.73
1158893268168195549,0,0.00,32.62,0,0.00,0.00
7173935634899070392,0,9.00,35.96,0,0.00,0.00
4942703308319287092,0,24.00,96.00,0,0.00,0.00
5578288353274200337,0,0.00,24.00,0,0.00,0.00
1814910282893643063,0,0.00,0.00,0,0.00,0.00
2797134052594719661,0,11.00,40.10,0,0.00,0.00
448691451688410426,0,0.00,17.17,0,0.00,0.00
7768604175659610316,0,0.00,0.00,0,24.00,96.00
6328844456540791143,0,0.00,0.00,0,12.00,48.00
6316931525860881024,0,14.00,31.10,0,0.00,24.45
4817749193541839498,0,24.00,86.52,0,0.00,9.48
6808603621332144524,0,0.00,0.00,0,0.00,0.00
2178819599267537536,0,8.00,24.12,0,0.00,0.00
5530249714925873253,0,24.00,72.00,0,0.00,0.00
3227207854423639703,0,0.00,55.64,0,0.00,0.00
8974260325261547099,0,24.00,43.96,0,0.00,0.00
47157457861946118,0,24.00,96.00,0,0.00,0.00
3720150951600933187,0,0.00,0.00,0,0.00,0.00
3465647921430433947,0,0.00,0.00,0,24.00,32.00
7171775864734442613,0,0.00,0.00,0,0.00,24.00
3684492771890320428,0,0.00,19.64,0,0.00,0.00
3222575847313342482,0,0.00,0.00,0,24.00,96.00
104915753821730949,0,0.00,24.00,0,24.00,71.45
4686506615899815209,0,0.00,0.00,0,0.00,0.00
9120820641756682904,0,9.00,36.00,0,0.00,0.00
152588649579355725,0,0.00,0.00,0,24.00,96.00
438787731138409718,0,0.00,0.00,0,0.00,0.00
5449267616190124797,0,0.00,0.00,0,0.00,0.00
8346236696947565011,0,0.00,17.01,0,0.00,0.00
221640060735411187,0,0.00,15.11,0,0.00,0.00
7931592567566067156,0,24.00,0.00,0,0.00,96.00
1937959217534068869,0,7.05,36.84,0,7.03,35.20
8602951232613747280,0,24.00,96.00,0,0.00,0.00
6746091828301083342,0,0.00,22.50,0,0.00,0.00
8894869228189346173,0,0.00,11.00,0,9.00,37.91
7479740849718093475,0,9.50,49.69,0,0.00,0.00
6197071901978246272,0,0.00,34.00,0,0.00,0.00
7405581902401743419,0,0.00,56.37,0,0.00,0.00
5271540455785526918,0,0.00,0.00,0,0.00,24.00
2734353441360432503,0,0.00,0.00,0,0.00,0.00
739483637436482069,0,24.00,96.00,0,0.00,0.00
7651829624924720340,0,0.00,0.00,0,0.00,0.00
8420225409927203867,0,24.00,96.00,0,0.00,0.00
6367987277175397798,0,1.01,24.00,0,22.99,71.37
3013793481738381100,0,5.01,14.87,0,0.00,0.00
8234537213279740594,0,0.00,0.00,0,0.00,0.00
7767411664319846401,0,0.00,0.00,0,9.00,51.00
7727003973609827882,0,24.00,96.00,0,0.00,0.00
7294869045866513205,0,0.00,24.00,0,24.00,95.31
8659692992028645780,0,0.00,16.12,0,0.00,0.00
542395568546754892,0,0.00,0.00,0,0.00,0.00
2024224173085800632,0,0.00,0.00,0,24.00,96.00
8971776665157680260,0,13.00,65.00,0,0.00,0.00
6985232165421258518,0,5.86,30.42,0,8.13,25.02
3100917498444136638,0,0.00,0.00,0,0.00,0.00
3344504283624613955,0,0.00,0.00,0,13.00,51.66
8195400561479348224,0,0.00,49.56,0,0.00,0.00
135982805079134958,0,0.00,0.00,0,24.00,96.00
1690678937462319897,0,0.00,0.00,0,0.00,8.11
3851984678168910380,0,0.00,0.00,0,24.00,96.00
4660374052648341046,0,9.50,50.50,0,0.00,0.00
3094673139754822019,0,24.00,96.00,0,0.00,0.00
601325266687606438,0,0.00,0.00,0,24.00,96.00
6444547059071278233,0,24.00,96.00,0,0.00,0.00
6979957995174483666,0,0.00,0.00,0,0.00,0.00
1928946537268203823,0,15.98,78.50,0,0.00,0.00
514003066631838188,0,0.00,0.00,0,0.00,0.00
191535644409838384,0,13.98,55.93,0,0.00,0.00
2517171193313212930,0,10.75,42.91,0,0.00,0.00
9190560523093140681,0,24.00,44.33,0,0.00,1.63
3721088187184769601,0,0.00,36.00,0,0.00,0.00
149184572186781476,0,24.00,96.00,0,0.00,0.00
932888621187743279,0,0.00,0.00,0,0.00,0.00
7010997954158787087,0,5.95,44.92,0,5.05,11.16
8954892627507607753,0,0.00,11.12,0,0.00,0.00
6887997592705269287,0,24.00,96.00,0,0.00,0.00
2545793739609918290,0,13.09,53.16,0,0.00,0.00
6869651896272471424,0,10.50,41.93,0,0.00,0.00
3757629981205119958,0,0.00,0.00,0,24.00,96.00
1381580742167828406,0,5.09,29.41,0,9.03,27.61
3151957513212926962,0,0.00,16.00,0,0.00,0.00
5945919624586672506,0,24.00,96.00,0,0.00,0.00
7230612275463345767,0,0.00,0.00,0,24.00,96.00
7938941235741902205,0,24.00,17.23,0,0.00,0.00
6012130649482474681,0,0.00,8.04,0,0.00,9.04
8008439339819626939,0,0.00,21.58,0,0.00,0.00
3144467007477102272,0,10.00,39.89,0,0.00,0.00
5163138637944511980,0,0.00,0.00,0,0.00,0.00
4948823868582115213,0,13.98,55.93,0,0.00,0.00
3145421622972765831,0,0.00,24.57,0,0.00,0.00
3417376056309540963,0,3.01,26.61,0,6.06,0.00
287678995978626199,0,24.00,96.00,0,0.00,0.00
4430370444829587327,0,0.00,0.00,0,0.00,0.00
1013860325619674531,0,24.00,96.00,0,0.00,0.00
3285227385843794415,0,24.00,96.00,0,0.00,0.00
4159271797133211399,0,0.00,0.00,0,24.00,96.00
8710960478012831302,0,14.13,57.71,0,0.00,0.00
8223574870343489205,0,8.06,40.31,0,0.00,0.00
6797490090794112837,0,0.00,0.00,0,14.00,56.00
141479961267451253,0,0.00,0.00,0,24.00,24.00
4749681339281475863,0,13.98,55.93,0,0.00,0.00
5518307397464668911,0,0.00,24.50,0,0.00,0.00
2305483645163081830,0,0.00,0.00,0,24.00,96.00
8352284937490449741,0,9.00,36.00,0,0.00,0.00
7666371756072779192,0,0.00,0.00,0,24.00,96.00
8315578618681858117,0,0.00,0.00,0,0.00,20.77
1191270924274984758,0,0.00,47.42,0,24.00,48.00
3610588877373038167,0,24.00,96.00,0,0.00,0.00
6947218368966696520,0,12.25,24.50,0,0.00,0.00
8526029543039110265,0,0.00,0.00,0,0.00,0.00
7465178906537008332,0,0.00,19.50,0,0.00,0.00
1079126965017760358,0,0.00,19.50,0,0.00,0.00
800963838637878743,0,0.00,0.00,0,24.00,24.00
6511611326978363547,0,0.00,27.01,0,0.00,0.00
5150459473362940051,0,0.00,0.00,0,24.00,96.00
5844006645441408394,0,0.00,0.00,0,0.00,17.12
8303308069879187020,0,0.00,0.00,0,24.00,96.00
1091306445493916403,0,0.00,17.05,0,0.00,0.00
3246720905666067192,0,0.00,0.00,0,0.00,0.00
3809467189979395822,0,0.00,0.00,0,24.00,96.00
3695494301533105517,0,9.50,40.45,0,0.00,0.00
6025778731149914562,0,24.00,96.00,0,0.00,0.00
7095075860820174273,0,0.00,0.00,0,24.00,96.00
5084281334084593012,0,0.00,40.54,0,0.00,0.00
6716644698660233339,0,0.00,0.00,0,24.00,96.00
9084053826758135765,0,9.70,37.46,0,0.00,0.00
948663724201259741,0,0.00,0.00,0,0.00,24.00
5259975347204514935,0,0.00,23.23,0,0.00,0.00
7887120492524803956,0,12.00,47.54,0,0.00,0.00
908673831821080360,0,12.12,48.00,0,0.00,0.00
8672510419142077109,0,11.00,45.60,0,0.00,0.00
2686432193944331916,0,0.00,0.00,0,24.00,96.00
8338661786752218566,0,10.00,37.52,0,0.00,0.00
2448249955409021038,0,0.00,0.00,0,0.00,17.09
5606060318037634800,0,0.00,0.00,0,0.00,24.00
2409792502518066283,0,14.00,30.26,0,0.00,25.41
5514718260553807542,0,0.00,0.00,0,0.00,20.38
5760503444191483560,0,0.00,45.77,0,24.00,73.64
5231933641240372260,0,0.00,0.00,0,0.00,0.00
4433999145796767669,0,24.00,38.71,0,0.00,0.00
2908437764264452624,0,14.00,56.00,0,0.00,0.00
3667958890424134353,0,10.59,42.65,0,0.00,0.00
1202271886462753753,0,10.00,39.14,0,0.00,0.00
1670995487583926081,0,0.00,26.66,0,0.00,0.00
8898105371861628591,0,24.00,48.00,0,0.00,0.00
284087187623705685,0,0.00,0.00,0,24.00,96.00
74012759254354951,0,0.00,0.00,0,24.00,96.00
6288887656375521983,0,24.00,96.00,0,0.00,0.00
5451204384788545233,0,10.00,39.11,0,0.00,0.00
4910084072022801513,0,21.00,79.03,0,0.00,4.97
3023580271226120452,0,0.00,3.18,0,0.00,0.00
817700132037534726,0,11.06,43.88,0,0.00,0.00
1411173791163330171,0,7.05,36.20,0,7.10,35.35
2402081372257737337,0,0.00,0.00,0,0.00,0.00
4509437859387399399,0,0.00,0.00,0,0.00,24.00
6164497053337196872,0,14.00,56.00,0,0.00,0.00
3761370781058874495,0,0.00,0.00,0,10.00,40.00
3936000022638815360,0,0.00,0.00,0,0.00,24.00
761621786939748508,0,24.00,20.00,0,0.00,0.00
2099936792898655579,0,0.00,0.00,0,0.00,16.05
4725037797571566935,0,0.00,0.00,0,13.00,52.00
8085741570232635350,0,15.15,60.24,0,0.00,0.00
8117247589549708019,0,14.00,56.00,0,0.00,0.00
177568850000954941,0,19.02,76.50,0,0.00,0.00
2078505031626271394,0,0.00,0.00,0,0.00,0.00
727996810166937409,0,24.00,24.00,0,0.00,0.00
5347244123804368314,0,0.00,0.00,0,8.75,24.00
5867055107623980208,0,24.00,0.00,0,0.00,0.00
7265978682834007955,0,10.18,42.70,0,0.00,0.00
7476419808990473219,0,0.00,0.00,0,0.00,0.00
2793175823180226965,0,24.00,96.00,0,0.00,0.00
2248475475305181449,0,0.00,0.00,0,0.00,0.00
1259520449529996861,0,0.00,0.00,0,0.00,0.00
9196265280191436213,0,24.00,96.00,0,0.00,0.00
7161277028206100806,0,0.00,0.00,0,0.00,24.00
349245600555243543,0,0.00,0.00,0,0.00,0.00
3041107079468828436,0,14.10,42.60,0,0.00,13.93
4847460971821933810,0,15.00,59.57,0,0.00,0.00
1746195180984252195,0,0.00,21.63,0,0.00,0.00
1631824520394688647,0,12.00,47.00,0,0.00,0.00
7570537170277186142,0,13.98,69.31,0,0.00,0.00
6192039646685319663,0,19.02,96.00,0,4.98,0.00
7532963269333838510,0,0.00,0.00,0,0.00,0.00
8484946599961228763,0,0.00,17.13,0,0.00,0.00
2877110765675062108,0,0.00,17.04,0,0.00,0.00
4609967034899071339,0,0.00,7.15,0,0.00,6.00
1392590535896298689,0,24.00,73.97,0,0.00,22.03
2286364319330176355,0,14.00,56.00,0,0.00,0.00
966465875022668095,0,10.00,39.14,0,0.00,0.00
2412757116606091605,0,0.00,0.00,0,24.00,96.00
3446058003664068892,0,0.00,32.08,0,0.00,0.00
2660718690144309374,0,24.00,96.00,0,0.00,0.00
6408623225824179059,0,0.00,0.00,0,24.00,96.00
7247998166617158845,0,13.98,55.93,0,0.00,0.00
7059426178277380200,0,5.96,32.55,0,8.04,25.42
2070143659916781152,0,0.95,24.00,0,23.05,95.41
894497439509179890,0,0.00,0.00,0,0.00,0.00
3185190164950306667,0,10.75,51.93,0,0.00,0.00
9048930995771158258,0,0.00,0.00,0,0.00,0.00
1620964811819187207,0,16.00,66.24,0,0.00,11.76
6413779336252887718,0,10.50,41.93,0,0.00,0.00
5522381257804430842,0,0.00,38.67,0,15.00,20.89
7454620870018067750,0,8.00,24.00,0,0.00,0.00
3910888466565831103,0,24.00,96.00,0,0.00,0.00
7851019307349570952,0,0.00,20.41,0,0.00,0.00
7268756666846583478,0,13.98,15.14,0,0.00,54.07
1481604012716816208,0,0.00,24.00,0,24.00,95.49
7064390607250920670,0,0.00,0.00,0,0.00,0.00
7611918215434338105,0,0.00,0.00,0,24.00,96.00
152977603852070841,0,0.00,0.00,0,0.00,0.00
110446890183797413,0,0.00,0.00,0,24.00,96.00
6345961620669699719,0,0.00,0.00,0,0.00,0.00
4291270489394381868,0,0.00,15.10,0,0.00,0.00
6699390924097046987,0,0.00,0.00,0,24.00,96.00
3651177174912636930,0,0.00,24.00,0,0.00,0.00
8560718188452558508,0,0.00,0.00,0,0.00,0.00
1720984703563021174,0,9.08,17.24,0,0.00,0.00
2927145846937588743,0,0.00,37.95,0,0.00,17.57
4544288266221052087,0,0.00,0.00,0,0.00,24.00
3425827103990568751,0,0.00,46.22,0,24.00,49.34
2882586297572312980,0,0.00,0.00,0,0.00,0.00
3845681210258523671,0,24.00,96.00,0,0.00,0.00
2305869517728651010,0,10.25,49.95,0,0.00,0.00
5351410208438774557,0,10.25,30.75,0,0.00,0.00
3351458694112711685,0,24.00,96.00,0,0.00,0.00
339341849757536438,0,0.00,0.00,0,24.00,96.00
1468766257942723822,0,0.00,0.00,0,0.00,0.00
4656085916668426338,0,0.00,9.69,0,9.58,19.41
65715031345978010,0,0.00,0.00,0,24.00,96.00
6447637897861396253,0,13.98,69.39,0,0.00,0.00
1080245494597782861,0,0.00,0.00,0,0.00,0.00
6286820251557686759,0,0.00,0.00,0,0.00,0.00
906976341811964227,0,24.00,23.53,0,0.00,0.00
3850356961005514100,0,5.11,38.42,0,9.07,18.52
7896663680421017602,0,9.11,51.51,0,0.00,0.00
1829113327666665840,0,24.00,0.00,0,0.00,0.00
928327131140624382,0,10.50,42.00,0,0.00,0.00
76703009444581800,0,24.00,95.44,0,0.00,0.00
5953844276513164759,0,0.00,17.15,0,0.00,0.00
8756982429708486451,0,0.00,0.00,0,24.00,96.00
231334548188799266,0,4.98,35.67,0,7.02,12.30
3140989702141690591,0,1.97,14.64,0,13.03,45.00
509475900379541977,0,0.00,0.00,0,24.00,96.00
79610494098791827,0,0.00,0.00,0,0.00,0.00
1515989402848510686,0,0.00,9.13,0,10.21,40.86
7129609780479695974,0,0.00,13.00,0,0.00,0.00
6829975134272464101,0,0.00,0.00,0,24.00,96.00
3314025073727234855,0,0.00,9.00,0,9.00,27.00
7318558031898770769,0,24.00,96.00,0,0.00,0.00
4478781360924469034,0,0.00,8.02,0,0.00,9.00
1693259439287784552,0,14.08,111.22,0,9.92,8.75
4252449725398545879,0,24.00,96.00,0,0.00,0.00
3110212902516337763,0,0.00,12.98,0,0.00,12.98
2426166862654132290,0,0.00,23.39,0,0.00,0.00
1972407304428112957,0,24.00,0.00,0,0.00,0.00
6588818705311790995,0,0.00,0.00,0,0.00,0.00
9152167729157566000,0,0.00,0.00,0,0.00,24.00
735039622634599792,0,0.00,0.00,0,0.00,0.00
7559656433578558340,0,14.00,56.00,0,0.00,0.00
4880550439290510119,0,0.00,0.00,0,24.00,24.00
5134028223283624990,0,0.00,0.00,0,24.00,96.00
8396636154679316178,0,0.00,17.20,0,0.00,0.00
7204068706746774217,0,0.00,3.59,0,0.00,0.00
8580599134072742441,0,0.00,19.00,0,0.00,0.00
7296980655959732260,0,15.00,59.66,0,0.00,0.00
1775453830266480707,0,0.00,0.00,0,0.00,0.00
736453887128271164,0,0.00,0.00,0,24.00,96.00
5275515973015620935,0,0.00,21.73,0,0.00,0.77
6885256906277200009,0,0.00,0.00,0,0.00,0.00
5492585549839087598,0,10.75,41.48,0,0.00,0.00
4894895496272053315,0,14.00,56.00,0,0.00,0.00
5377417744428365406,0,0.00,9.00,0,9.00,35.98
6553070377132035852,0,0.00,0.00,0,0.00,0.00
8496804729674061557,0,13.98,69.08,0,0.00,0.00
7663027882656773648,0,10.12,42.27,0,0.00,0.00
7964142484406304187,0,13.00,64.62,0,0.00,0.00
7102474576172279500,0,0.00,0.00,0,0.00,7.98
2194065223053215571,0,9.50,50.03,0,0.00,0.00
6358311467829501652,0,0.00,0.00,0,0.00,0.00
5473735719521257575,0,24.00,96.00,0,0.00,0.00
5419016719023445393,0,0.00,0.00,0,11.19,44.85
6153753438020064714,0,10.50,41.93,0,0.00,0.00
4190347804200188657,0,0.00,29.48,0,0.00,0.00
8764994161421475115,0,9.50,43.43,0,0.00,3.13
1633535241906522240,0,11.17,45.27,0,0.00,0.00
4386058848921634555,0,24.00,96.00,0,0.00,0.00
6767755065226857745,0,0.00,0.00,0,0.00,0.00
391009927652960968,0,0.00,0.00,0,0.00,0.00
6422195614638300175,0,0.00,0.00,0,24.00,96.00
4788778416355679757,0,8.50,34.00,0,0.00,0.00
1026140097564791670,0,24.00,96.00,0,0.00,0.00
5954465446210129655,0,0.00,0.00,0,0.00,35.54
1048487412286895027,0,0.00,0.00,0,0.00,0.00
4524588158456337636,0,0.00,10.50,0,0.00,20.52
8312908794699621573,0,0.00,0.00,0,0.00,24.00
6293807303188591492,0,0.00,0.00,0,0.00,0.00
7672267501779500214,0,9.00,31.10,0,0.00,4.90
4200492189112894632,0,0.00,0.00,0,9.00,26.60
6660150627874999999,0,0.00,22.25,0,0.00,0.00
4161076283046983986,0,0.00,0.00,0,0.00,15.23
350127637691106807,0,15.98,47.52,0,0.00,0.00
3729068099739262121,0,0.00,0.00,0,24.00,96.00
7810574365869707492,0,24.00,96.00,0,0.00,0.00
8177720468539840951,0,24.00,96.00,0,0.00,0.00
7960830379658698432,0,13.75,54.46,0,0.00,0.00
2953619650369464938,0,0.00,55.65,0,0.00,0.00
2249493758548607842,0,12.00,49.62,0,0.00,0.00
1858587028139759265,0,0.00,0.00,0,0.00,0.00
2816562497742348474,0,5.94,32.56,0,8.06,25.41
1512963809481624562,0,0.00,4.46,0,0.00,0.00
4697368551651056948,0,0.00,0.00,0,0.00,0.00
4002574040007146256,0,13.00,52.00,0,0.00,0.00
3306686225667356616,0,0.00,0.00,0,24.00,96.00
5210587792228455479,0,24.00,96.00,0,0.00,0.00
3223584092561005977,0,13.98,69.28,0,0.00,0.00
8019216766796019625,0,24.00,38.07,0,0.00,0.00
8763590205942969561,0,24.00,96.00,0,0.00,0.00
8412044809187868731,0,0.00,0.00,0,24.00,96.00
5179831458365113887,0,10.25,51.25,0,0.00,0.00
6995167522817980132,0,0.00,0.00,0,0.00,0.00
4577322111890974062,0,15.98,63.46,0,0.00,0.00
653341718272710088,0,0.00,24.42,0,0.00,0.00
8202231051036966498,0,0.00,0.00,0,24.00,96.00
4527957818906748381,0,5.97,32.76,0,4.03,9.24
1618938254029683144,0,17.00,68.00,0,0.00,0.00
2584654880871327108,0,0.00,24.19,0,0.00,0.00
4899908252434864508,0,0.00,0.00,0,9.15,36.54
4278576856780067919,0,0.00,16.29,0,0.00,0.00
7536092008719192726,0,0.00,12.00,0,0.00,10.00
1073777312888924212,0,24.00,96.00,0,0.00,0.00
7463664457970185354,0,0.00,0.00,0,24.00,96.00
6412718084798267491,0,10.75,41.59,0,0.00,0.00
3648537204824103115,0,24.00,96.00,0,0.00,0.00
1381916777466597933,0,24.00,96.00,0,0.00,0.00
5789139393467174192,0,0.00,0.00,0,24.00,96.00
4684536882501631271,0,0.00,0.00,0,24.00,24.00
8487168981302773940,0,0.00,19.67,0,0.00,0.00
5458983194362918455,0,0.00,0.00,0,0.00,0.00
5258341821703590986,0,16.18,63.99,0,0.00,0.00
8472497037534144197,0,0.00,0.00,0,0.00,0.00
3180407737427200650,0,0.00,0.00,0,0.00,20.00
4259940429250224705,0,0.00,8.04,0,0.00,0.00
2682862745480004817,0,0.00,20.63,0,0.00,0.00
2605925917461885363,0,4.99,32.39,0,9.01,25.58
1261903761993313284,0,24.00,96.00,0,0.00,0.00
5851440228552489251,0,0.00,25.97,0,0.00,0.00
5442322166146886249,0,0.00,24.00,0,24.00,72.00
6933656664644440980,0,0.00,0.00,0,0.00,0.00
8553526978618537328,0,13.98,55.93,0,0.00,0.00
8769207041271278259,0,0.00,15.50,0,0.00,6.01
2202917555001880590,0,24.00,78.67,0,0.00,17.33
2875173090635496177,0,0.00,0.00,0,0.00,0.00
1825977797237370031,0,15.98,63.48,0,0.00,0.00
6191666792121339530,0,0.00,19.03,0,0.00,0.97
5097960338389327853,0,13.98,69.08,0,0.00,0.00
2814764431103833726,0,24.00,96.00,0,0.00,0.00
9125998885755172434,0,24.00,119.04,0,0.00,0.00
8290938039720934362,0,0.00,0.00,0,0.00,0.00
1814273048523919787,0,24.00,96.00,0,0.00,0.00
4832843645680913123,0,0.00,20.00,0,0.00,0.00
3977618889176886581,0,14.50,51.57,0,0.00,0.00
5171578055943580321,0,0.00,0.00,0,0.00,0.00
4637242339382213515,0,0.00,16.31,0,0.00,0.00
3231172301955933969,0,0.00,0.00,0,0.00,0.00
7555688063789725141,0,0.00,0.00,0,0.00,0.00
6626583690575420636,0,0.00,0.00,0,0.00,0.00
7470227709743024725,0,0.00,0.00,0,24.00,96.00
6494136920668173702,0,0.00,0.00,0,0.00,0.00
8615970441262031223,0,0.00,0.00,0,0.00,0.00
2956147758621014616,0,0.00,0.00,0,0.00,24.00
3040496153321072897,0,9.50,50.79,0,0.00,0.00
1502917382081121318,0,0.00,12.00,0,0.00,0.00
4548248812676249585,0,0.00,0.00,0,24.00,96.00
8148820598354743315,0,14.50,51.35,0,0.00,0.00
8356740298743320957,0,0.00,0.00,0,0.00,0.00
7330564678411514161,0,11.00,33.00,0,0.00,0.00
1006235379059772386,0,0.00,0.00,0,24.00,96.00
3226590447299601165,0,0.00,12.98,0,0.00,0.00
2795813457317920490,0,0.00,0.00,0,0.00,0.00
3036962147988025197,0,0.00,55.62,0,0.00,0.00
3176194540867476559,0,0.00,0.00,0,9.50,40.41
335433652023039477,0,0.00,0.00,0,24.00,96.00
3754619868438886485,0,0.00,21.60,0,0.00,0.00
1991039470782884384,0,0.00,34.00,0,0.00,0.00
81559780630790716,0,0.00,0.00,0,0.00,7.98
1680546904296175103,0,0.00,0.00,0,24.00,96.00
6016512507998697485,0,0.00,0.00,0,24.00,96.00
7518661241263595294,0,0.00,0.00,0,24.00,96.00
8294267147871532216,0,15.98,47.46,0,0.00,0.00
2597779520910704195,0,10.75,42.94,0,0.00,0.00
605803287923472894,0,14.00,56.00,0,0.00,0.00
6893015220221959662,0,0.00,26.36,0,0.00,0.00
1400775676226407194,0,0.00,0.00,0,0.00,0.00
3415880736766200076,0,0.00,0.00,0,0.00,19.30
3887418313660277649,0,10.50,52.08,0,0.00,0.00
3762614436930857297,0,24.00,24.00,0,0.00,0.00
6793711426025564515,0,0.00,0.00,0,0.00,0.00
7342525183027793127,0,24.00,96.00,0,0.00,0.00
7939408112678964710,0,24.00,17.06,0,0.00,0.00
6835279156409619775,0,0.00,0.00,0,24.00,96.00
1011603928978119029,0,0.00,0.00,0,0.00,0.00
7272272039533023798,0,0.00,0.00,0,24.00,96.00
8208034771957722608,0,0.00,0.00,0,24.00,96.00
1884468051370103407,0,16.00,66.21,0,0.00,11.77
1301152589759749638,0,0.00,0.00,0,24.00,24.00
4555993960611126128,0,8.09,34.69,0,0.00,0.00
1262392092380291562,0,10.25,30.75,0,0.00,0.00
3643511890753582687,0,0.00,0.00,0,0.00,0.00
2720338911902135987,0,12.04,44.85,0,0.00,0.00
5253473021661539287,0,24.00,14.00,0,0.00,0.00
5179866242718108056,0,12.07,96.00,0,11.93,0.00
6261680051967342455,0,0.00,9.75,0,0.00,9.75
7171547824664735781,0,22.95,96.00,0,1.05,0.00
5545395742028063935,0,0.00,0.00,0,24.00,96.00
6084591635007614356,0,0.00,0.00,0,15.00,59.44
1251454383126297851,0,0.00,16.23,0,0.00,0.00
5642146448889051023,0,0.00,50.00,0,0.00,0.00
6055788539738252384,0,0.00,0.00,0,24.00,95.54
7097490070969220859,0,0.00,0.00,0,24.00,6.14
837281425604330130,0,24.00,96.00,0,0.00,0.00
6856956646608417642,0,0.00,10.13,0,0.00,9.25
5954781737201353242,0,8.50,34.00,0,0.00,0.00
7308271369284806792,0,24.00,96.00,0,0.00,0.00
7684223852601174802,0,24.00,96.00,0,0.00,0.00
1966288271367660096,0,0.00,17.27,0,0.00,0.00
7263327194932298039,0,0.00,0.00,0,0.00,0.00
6295572452996011643,0,24.00,0.00,0,0.00,0.00
1441510323176884753,0,0.00,0.00,0,0.00,0.00
3182363961796352123,0,24.00,96.00,0,0.00,0.00
3275935706324051874,0,14.13,56.13,0,0.00,0.00
5475665063918933604,0,0.00,0.00,0,0.00,0.00
4078628350494088951,0,0.00,0.00,0,24.00,96.00
6564629340829583022,0,24.00,17.31,0,0.00,0.00
4827145532345673944,0,0.00,20.00,0,0.00,0.00
5039822170172699857,0,0.00,0.00,0,24.00,96.00
6085192942873114500,0,0.00,0.00,0,15.15,60.78
8405939587146089101,0,0.00,48.00,0,24.00,71.58
7151472375448413915,0,0.00,11.10,0,0.00,0.00
5525662075482893737,0,20.15,119.45,0,3.85,0.00
6544504095606786695,0,6.12,29.38,0,5.88,17.71
520015528942543172,0,24.00,96.00,0,0.00,0.00
6422331678144682227,0,0.00,0.00,0,12.00,47.31
6386495574502190562,0,13.75,68.51,0,0.00,0.00
3046069343275256712,0,14.99,65.52,0,1.01,12.35
4736954146971886503,0,0.00,0.00,0,0.00,24.00
3767538361761424726,0,0.00,24.00,0,8.75,8.75
8172150921624109830,0,0.00,0.00,0,0.00,0.00
6453788564408180006,0,0.00,19.09,0,0.00,9.25
5960551438455057677,0,0.00,11.82,0,0.00,5.28
6740084287121999126,0,0.00,0.00,0,0.00,0.00
712726473540111783,0,0.00,0.00,0,0.00,0.00
4878597495740729960,0,24.00,96.00,0,0.00,0.00
5294371853782290938,0,0.00,20.51,0,0.00,0.00
6664750430900653577,0,0.00,0.00,0,0.00,8.16
8746068313879554941,0,24.00,96.00,0,0.00,0.00
7689785008463733217,0,0.00,0.00,0,0.00,10.75
522491145885155717,0,0.00,13.66,0,0.00,42.00
8827394301297670844,0,5.05,14.81,0,0.00,0.00
7273373254132735929,0,0.00,34.78,0,0.00,0.00
5697645670850161265,0,0.00,0.00,0,0.00,0.00
1379459755140619639,0,0.00,24.50,0,0.00,0.00
8722877870366916549,0,10.75,56.25,0,0.00,0.00
3135622621845222645,0,16.98,68.29,0,1.01,3.06
3922330992491482279,0,0.00,24.00,0,0.00,0.00
368651855887213968,0,14.00,56.00,0,0.00,0.00
3746484122513020241,0,0.00,24.00,0,0.00,0.00
3803790382941743336,0,11.00,33.00,0,0.00,0.00
4705685643865001597,0,0.00,0.00,0,0.00,13.00
5079818690564342974,0,0.00,17.09,0,0.00,0.00
4646074447605657924,0,13.00,51.61,0,0.00,0.00
4848029691960360950,0,10.75,52.35,0,0.00,0.00
8016891495762496975,0,5.96,30.36,0,8.04,26.61
2920647941726115816,0,0.00,19.50,0,0.00,0.00
477857827524131568,0,24.00,96.00,0,0.00,0.00
2099495194121319620,0,13.98,69.02,0,0.00,0.00
1163783866992181238,0,13.00,51.76,0,0.00,0.00
7571112454384288866,0,13.00,64.90,0,0.00,0.00
6482737981950963422,0,9.00,25.52,0,0.00,0.00
5822040121218888447,0,10.13,38.70,0,0.00,0.00
6687246768983313126,0,0.00,0.00,0,0.00,24.00
168365839720755693,0,0.00,0.00,0,0.00,0.00
7902530419114664351,0,0.00,0.00,0,0.00,0.00
7477851909662188679,0,0.00,0.00,0,0.00,0.00
