store_id,uptime_last_hour (mins),uptime_last_day (hrs),uptime_last_week (hrs),downtime_last_hour (mins),downtime_last_day (hrs),downtime_last_week (hrs)
7650104376420095990,0,11.00,46.00,0,0.00,0.00
5161661727766627998,0,9.50,32.36,0,0.00,3.64
580069881451382554,0,9.50,34.30,0,0.00,3.70
7010213541978020555,60,24.00,120.00,0,0.00,0.00
4653738885505636166,60,24.00,120.00,0,0.00,0.00
8429458443163504393,60,18.00,108.00,0,0.00,0.00
760265007007013675,0,0.00,0.00,0,0.00,0.00
1453938764782419262,0,10.00,78.00,0,0.00,0.00
9122327436359134395,60,15.25,91.50,0,0.00,0.00
8173033835858186568,0,9.00,38.00,0,0.00,0.00
5392417059332244428,60,24.00,120.00,0,0.00,0.00
1075566010243233433,60,24.00,120.00,0,0.00,0.00
2930415669080334650,0,11.00,44.00,0,0.00,0.00
7719431480261328601,0,0.00,0.00,0,12.00,48.00
3939791704753809803,0,24.00,34.00,0,0.00,0.00
8560967508200342880,0,10.00,42.00,0,0.00,0.00
7091457090311630164,0,0.00,0.00,0,12.00,48.00
7267547171139956674,0,0.00,0.00,0,13.00,52.00
5832664904571354618,60,15.00,43.00,0,0.00,32.00
5035486691894707820,0,0.00,0.00,0,8.50,58.00
5032760933048839110,0,0.00,0.00,0,6.00,66.00
6384244265547527170,0,0.46,15.87,0,11.54,32.13
5091709972241384490,0,14.50,58.00,0,0.00,0.00
7008080169644957367,60,18.50,76.00,0,0.00,18.50
6278766107458876461,60,24.00,120.00,0,0.00,0.00
8080053277058352774,0,0.00,0.00,0,24.00,36.00
1473856949918895069,0,16.50,82.50,0,0.00,0.00
7296170746521666164,60,18.75,95.75,0,0.00,0.00
4650201853789984532,0,14.00,56.00,0,0.00,0.00
5710805843198118622,0,6.56,92.50,60,8.44,0.50
1195863916137260984,0,13.00,65.00,0,0.00,0.00
8496394061067745920,0,6.55,64.92,0,6.44,0.00
1349486426943511771,0,0.00,63.87,60,24.00,56.13
6706899370148173665,0,0.00,0.00,60,24.00,120.00
7735179894569805921,0,0.00,0.00,60,24.00,120.00
5994048396811851603,0,0.52,40.64,0,9.98,25.36
6037899105612538467,0,9.50,38.00,0,0.00,0.00
7764493774951411826,0,8.50,34.00,0,0.00,0.00
2237753871260276407,0,0.00,0.00,60,24.00,120.00
6006462190711823986,60,18.00,108.00,0,0.00,0.00
1808989152641637846,0,11.50,46.00,0,0.00,0.00
7967140937926533091,60,24.00,120.00,0,0.00,0.00
1567644158030942526,60,24.00,40.42,0,0.00,79.58
8971898130329485838,0,10.00,54.00,0,0.00,0.00
5495741589268834065,0,0.00,0.00,0,12.00,48.00
2002182483027108045,0,0.00,0.00,0,12.00,48.00
2253183978412590252,0,0.00,0.00,60,24.00,120.00
3123081684879141565,0,12.00,48.00,0,0.00,0.00
3479786828420678892,60,15.23,76.17,0,0.00,0.00
365248057836796932,0,0.00,0.00,0,6.00,42.00
1501417444674966120,0,11.97,54.25,60,12.03,65.75
5524368860937513268,0,12.25,61.25,0,0.00,0.00
3436284386281087078,60,18.00,90.00,0,0.00,0.00
1019560701115878725,0,10.17,50.83,0,0.00,0.00
6085854147329875769,0,11.00,68.00,0,0.00,0.00
2116509435088993809,0,0.00,9.83,0,9.00,26.17
1757431698014562713,0,0.00,37.75,0,10.00,23.75
1159309842164870967,0,0.00,0.00,0,0.00,0.00
1305749492512058509,0,24.00,28.00,0,0.00,0.00
3418271581625916205,0,6.00,55.13,0,0.00,0.87
7181662570044419709,0,10.00,40.00,0,0.00,0.00
5582190066166167535,0,7.00,27.00,0,0.00,0.00
659348769376654985,0,10.00,40.00,0,0.00,0.00
5710310374298398016,0,12.00,47.00,0,0.00,0.00
3200243856778381950,0,0.00,0.00,60,18.00,90.00
9035602863095479908,0,9.50,66.00,0,0.00,0.00
225247510228180716,0,13.75,55.00,0,0.00,0.00
3368274675494292780,0,8.00,27.24,0,0.00,4.76
438929057420935215,0,10.25,53.25,0,0.00,0.00
4457093454605721682,60,18.75,95.75,0,0.00,0.00
2155096412515981575,0,0.00,30.13,0,9.50,7.87
6929197680265052642,60,18.75,95.75,0,0.00,0.00
2870071121100350922,0,0.00,0.00,60,24.00,120.00
114551850046024710,0,24.00,37.64,0,0.00,23.36
1642580366459568561,0,10.00,42.00,0,0.00,0.00
4345432263209771234,0,13.75,55.00,0,0.00,0.00
4167638389020489648,60,24.00,120.00,0,0.00,0.00
6744532512352125656,60,24.00,120.00,0,0.00,0.00
2436266112128053781,0,4.50,61.50,0,0.00,0.00
2325421978944839371,60,18.75,114.50,0,0.00,0.00
610385295757596970,60,14.50,87.00,0,0.00,0.00
4685930955531227474,29,13.97,69.83,0,0.00,0.00
5212031756503153684,0,0.48,16.06,0,13.52,39.94
6142596597725045640,0,0.00,0.00,30,13.48,67.42
1886631449942874670,0,6.50,25.00,0,0.00,0.00
194064016206126980,0,17.00,84.00,0,0.00,0.00
2670772242179652630,0,0.00,37.91,0,8.75,43.09
7132560443803882004,0,11.00,46.00,0,0.00,0.00
1917356584065987091,60,9.50,50.50,0,0.00,0.00
6607359437840533821,0,0.00,0.00,0,11.00,70.92
3747618927115039264,0,20.04,79.11,60,3.96,40.89
2542953027408836960,0,6.00,18.56,0,0.00,5.44
6806002842022676797,60,18.00,90.00,0,0.00,0.00
8852616790066242038,0,0.00,0.00,0,10.33,41.33
3018657877087500582,0,0.00,0.00,0,13.50,54.00
4307199049383617973,0,13.00,52.00,0,0.00,0.00
7458308374379875530,0,0.43,13.03,0,10.57,32.97
627177781228006341,60,18.00,108.00,0,0.00,0.00
5540052968585882841,0,0.00,0.00,0,0.00,0.00
1168158950802293436,0,11.00,44.00,0,0.00,0.00
3397504181346475641,0,5.00,28.00,0,0.00,0.00
8374209771653493067,60,24.00,120.00,0,0.00,0.00
9151188696363767055,0,0.00,0.00,60,24.00,120.00
3757661407281636758,0,6.50,32.00,0,0.00,0.00
3269154552315614714,0,0.00,0.00,60,24.00,120.00
4747912278242405616,0,6.53,64.92,0,6.45,0.00
8593011391038305146,0,6.00,24.00,0,0.00,0.00
6220958402265930594,0,8.25,40.50,0,0.00,8.25
6703152196027019718,0,10.00,38.00,0,0.00,0.00
7986888914569899535,0,10.00,54.00,0,0.00,0.00
620881390219367370,0,0.00,11.09,0,9.00,28.91
4416543351830401373,0,3.51,31.36,0,6.47,32.54
8570434227763664760,0,12.00,48.00,0,0.00,0.00
8362432927166912165,0,0.00,0.00,0,10.50,44.00
2901310877161376562,0,12.59,81.01,60,2.41,8.98
234403512707663205,0,10.50,43.00,0,0.00,0.00
4057699985217560532,60,24.00,120.00,0,0.00,0.00
2524052010883477763,0,0.00,0.00,0,8.75,72.25
5545691191096111738,0,14.00,56.00,0,0.00,0.00
3310907522325817365,0,0.00,0.00,0,0.00,0.00
785602205345321857,0,0.00,37.99,0,24.00,83.01
115475171852550934,60,24.00,120.00,0,0.00,0.00
1552284891600207684,0,11.00,45.00,0,0.00,0.00
8644402335104961570,23,23.51,142.49,37,0.49,1.51
4567216669352070267,0,11.00,41.00,0,0.00,0.00
9063315528495999779,0,0.00,0.00,0,11.00,46.00
2375592467494180982,0,10.50,42.00,0,0.00,0.00
3552151781177443011,60,18.75,95.75,0,0.00,0.00
7743226762244915066,0,13.00,78.00,0,0.00,0.00
9078948753004996931,0,10.25,53.25,0,0.00,0.00
4271215557106985525,0,12.50,50.00,0,0.00,0.00
4969634593664831626,60,24.00,120.00,0,0.00,0.00
8785498557920066403,0,7.98,31.93,0,0.00,0.00
6125592260000297762,0,12.00,48.00,0,0.00,0.00
3891205146710657219,0,0.00,0.00,0,8.00,26.00
3617911577725071808,0,0.00,22.44,0,15.00,37.56
6335498821750639637,0,0.00,13.00,0,14.00,43.97
7621107743264876012,0,0.00,43.50,0,0.00,43.50
9093484974442869673,0,0.00,0.00,0,11.50,45.00
382969169117187539,60,18.75,95.75,0,0.00,0.00
2680277740070438303,0,11.50,46.00,0,0.00,0.00
6885286965424096509,60,17.98,107.90,0,0.00,0.00
6026824618320235228,0,0.00,0.00,0,7.50,37.50
3236172742920682616,0,0.00,0.00,60,20.00,100.00
2960630314821420416,0,9.00,44.00,0,2.00,0.00
7482336503866310270,60,15.00,75.00,0,0.00,0.00
5394873121854778474,0,13.98,69.92,0,0.00,0.00
6166891954387464227,0,12.25,49.00,0,0.00,0.00
2714672221288097391,60,17.75,106.50,0,0.00,0.00
6477640881580409912,0,0.00,24.46,60,15.00,44.53
6083668569323612956,0,0.47,14.75,0,10.53,28.25
6841462244557550208,0,0.00,0.00,0,12.00,48.00
8333547700952437743,60,18.75,114.50,0,0.00,0.00
836212995016020205,0,0.00,0.00,0,24.00,19.00
2951258606090429244,60,24.00,120.00,0,0.00,0.00
7672071148099999691,60,24.00,120.00,0,0.00,0.00
907074079330267541,0,0.00,0.00,60,24.00,120.00
389430573344357495,0,13.98,69.92,0,0.00,0.00
3603795277126700501,0,8.59,32.88,0,1.41,7.12
8253223152004685969,0,10.75,41.75,0,0.00,0.00
6687213399114637424,0,9.00,36.00,0,0.00,0.00
9062987350671531531,0,9.50,38.00,0,0.00,0.00
5397911933802089444,60,24.00,120.00,0,0.00,0.00
3978981940793762883,60,24.00,0.00,0,0.00,0.00
6026567854561083426,0,0.09,7.82,0,8.41,26.18
992865531087057827,60,18.75,95.75,0,0.00,0.00
4704072195663101603,0,0.00,0.00,0,0.00,0.00
3650944237540303455,0,10.50,42.00,0,0.00,0.00
171913390339822107,60,24.00,120.00,0,0.00,0.00
8017361357176323578,0,0.00,0.00,60,24.00,120.00
4729055151245684497,0,12.00,47.00,0,0.00,0.00
398470402898922312,0,0.00,0.00,0,8.50,27.50
6502209528027603218,0,0.00,0.00,60,24.00,120.00
7957379255119181612,0,0.00,0.00,60,24.00,120.00
6940131981346594476,0,15.50,62.00,0,0.00,0.00
137439482528430942,0,0.00,0.00,60,24.00,120.00
912005109358768235,0,12.50,50.00,0,0.00,0.00
3028247204207720375,0,0.00,24.00,60,15.00,59.98
3245433597727204948,0,0.00,42.56,0,9.00,17.44
9144044490257307626,0,5.00,63.00,0,0.00,0.00
3091451670396868844,0,0.00,0.00,60,24.00,120.00
2468186708681950806,0,0.00,27.50,0,0.00,59.50
5647156915163908549,0,11.00,46.00,0,0.00,0.00
3992846011836996870,0,10.00,66.00,0,0.00,0.00
4349634659456605177,0,0.51,15.63,0,10.49,39.37
1743467640974161310,60,14.48,72.42,0,0.00,0.00
7738490685705749128,0,0.00,0.00,0,9.50,36.00
1247660105897446120,0,14.50,47.19,0,0.00,10.81
3427928602063028232,0,16.00,62.00,0,0.00,0.00
528050652334147547,0,9.00,36.00,0,0.00,0.00
6506837768341857196,60,24.00,86.46,0,0.00,33.54
761138229941294114,0,0.00,24.22,60,15.00,59.76
8935095520410442970,60,24.00,120.00,0,0.00,0.00
1386920948956286556,0,5.00,78.00,0,0.00,0.00
6686333256691465900,0,14.00,56.00,0,0.00,0.00
5130217583389857791,60,9.50,50.50,0,0.00,0.00
5217365570511376199,0,16.00,77.15,0,0.00,0.85
863526188544751621,0,0.00,0.00,0,0.00,0.00
1492798700578869881,0,10.25,43.00,0,0.00,0.00
5357788279963610264,0,0.44,48.73,0,8.56,26.27
6792969681269286872,0,14.50,76.00,0,0.00,0.00
4336435714390834371,0,6.59,30.00,0,0.91,0.00
7077685785414500502,0,10.75,41.75,0,0.00,0.00
8161249737473101263,60,24.00,120.00,0,0.00,0.00
6035585985535267705,0,0.00,37.98,60,24.00,82.02
7544291310825060031,0,11.00,44.00,0,0.00,0.00
8239181172658805751,0,10.50,68.00,0,0.00,0.00
3411684946483607694,0,9.00,36.00,0,0.00,0.00
5634645991715678728,0,0.00,0.00,0,12.00,48.00
8133305591326218415,60,17.75,106.50,0,0.00,0.00
5529531397122473369,0,7.50,37.50,0,0.00,0.00
571462598420268401,0,7.50,29.00,0,0.00,0.00
7861845407215365087,0,24.00,28.00,0,0.00,0.00
5081534068159938304,0,0.00,0.00,29,12.98,67.33
6203770264195117967,0,0.00,0.00,0,11.50,48.00
5489469897971708197,0,6.58,93.00,60,8.42,0.00
2071941973789996796,60,18.50,113.00,0,0.00,0.00
2649391977742780890,60,24.00,120.00,0,0.00,0.00
2377210718332421400,29,14.47,72.33,0,0.00,0.00
8316833102420380678,0,0.00,0.00,60,24.00,120.00
6745596264057716490,60,24.00,120.00,0,0.00,0.00
8092766661368281481,0,11.00,44.00,0,0.00,0.00
150719494401923102,0,0.00,12.50,0,12.50,38.50
8223587116757284271,0,10.50,66.00,0,0.00,0.00
6981495624066634417,60,24.00,144.00,0,0.00,0.00
8412854790317869515,0,14.00,56.00,0,0.00,0.00
4840031188784944463,60,14.00,70.00,0,0.00,0.00
3410921715720693295,0,13.50,54.00,0,0.00,0.00
6060416514940771863,0,7.00,28.00,0,0.00,0.00
4213878075422034460,0,12.50,50.00,0,0.00,0.00
2427809797903528667,0,10.94,69.94,0,0.56,1.06
5645759859946859449,0,0.00,40.29,0,0.00,3.71
6544403015859902066,0,0.40,33.85,0,8.60,26.15
7836792050112816238,0,13.00,78.00,0,0.00,0.00
1329704620440688949,60,24.00,120.00,0,0.00,0.00
9142796645539210041,0,0.00,0.00,60,24.00,120.00
2582357887251886091,0,0.00,0.00,0,12.00,48.00
6806727074847073260,60,24.00,120.00,0,0.00,0.00
7153310085777269315,60,24.00,120.00,0,0.00,0.00
339216504037933986,0,0.00,0.00,0,12.00,48.00
6466727117994546385,0,0.06,31.92,60,17.94,76.08
8359282023846930411,0,8.00,33.00,0,0.00,0.00
7905390945155073872,0,0.00,0.00,0,10.00,63.00
8591226411479428145,0,10.50,42.00,0,0.00,0.00
3384821641154133835,0,15.00,78.00,0,0.00,0.00
6993175160250614550,0,0.00,0.00,60,24.00,120.00
732239489643886995,60,14.48,72.42,0,0.00,0.00
2364001532981692239,0,12.55,67.10,0,3.44,11.85
358227328268464841,60,24.00,107.46,0,0.00,12.54
3295877365244872093,0,0.00,11.41,0,10.50,43.09
4684291973997906681,0,12.58,81.56,60,2.42,8.44
2183108214249321375,0,0.00,0.00,0,10.00,40.00
5095749695224116872,60,12.00,60.00,0,0.00,0.00
8119594003533283897,0,11.00,44.00,0,0.00,0.00
4707317010250938700,0,8.25,40.50,0,0.00,8.25
4463998932383194543,60,24.00,120.00,0,0.00,0.00
8926338886802512220,60,17.48,87.42,0,0.00,0.00
3932509877712075962,0,0.00,0.00,0,9.00,36.00
888034614488763562,0,10.50,42.00,0,0.00,0.00
3578719441486807824,0,10.00,40.00,0,0.00,0.00
5502445487335379355,0,0.00,0.00,0,0.00,0.00
2046022316016370677,0,13.00,65.00,0,0.00,0.00
8785149521197369595,0,17.50,87.50,0,0.00,0.00
660172307253684706,0,0.51,13.52,0,11.49,36.48
320491314504503293,0,6.56,92.50,60,8.44,0.50
4829496307487457556,60,24.00,0.00,0,0.00,0.00
5468923314826191765,0,11.00,44.00,0,0.00,0.00
4786483125190196334,0,7.54,35.55,0,1.46,0.45
4181025972535418465,0,9.50,62.00,0,0.00,0.00
1232409827673303937,0,24.00,48.00,0,0.00,0.00
3822829326898541666,0,0.00,31.31,60,15.00,43.68
8037146160392968305,60,18.00,108.00,0,0.00,0.00
7406813984948652507,0,0.00,38.79,60,24.00,81.21
3580674256572391899,0,0.00,0.00,0,9.50,42.00
2237028398849750600,60,18.75,114.50,0,0.00,0.00
1472499049596971870,60,24.00,120.00,0,0.00,0.00
7874595094270273187,0,11.55,47.88,0,0.45,0.12
3750446289207120193,0,0.00,0.00,60,24.00,120.00
8544345441134646979,0,10.75,41.75,0,0.00,0.00
5238628256681795947,0,0.00,0.00,0,10.25,41.00
7301334353744807325,60,24.00,120.00,0,0.00,0.00
1466768150213866792,0,0.00,59.69,60,24.00,60.31
1921854472005230242,60,24.00,144.00,0,0.00,0.00
5731801079173639247,0,12.25,61.25,0,0.00,0.00
6679051477112769133,0,16.00,77.30,0,0.00,0.70
648575454158415542,0,13.98,69.92,0,0.00,0.00
5953280388974475331,0,11.50,34.50,0,0.00,11.50
8145241780445335251,0,8.50,58.00,0,0.00,0.00
5917427065332714193,0,24.00,28.00,0,0.00,0.00
71127059866109077,0,0.00,0.00,0,8.75,72.25
8363530260962754539,0,0.00,0.00,0,0.00,0.00
3348755465623413879,0,8.73,43.67,0,0.00,0.00
7494300548552976434,60,24.00,92.04,0,0.00,27.96
6020620700458797872,0,0.00,27.62,60,12.00,32.37
6541395574479170916,0,13.00,52.00,0,0.00,0.00
8415343192352122349,0,13.98,69.92,0,0.00,0.00
7998622336362933211,60,18.00,108.00,0,0.00,0.00
8024416614607888968,0,0.00,33.53,0,9.00,26.47
8941038719384147552,0,0.00,0.00,60,24.00,120.00
2389769017763591365,60,18.50,113.00,0,0.00,0.00
8469745967768965069,0,11.50,46.00,0,0.00,0.00
3551223268508178731,0,12.50,50.00,0,0.00,0.00
1784126315069267842,0,24.00,30.00,0,0.00,0.00
4968006424751852732,0,6.50,32.00,0,0.00,0.00
9019491544866388327,60,24.00,120.00,0,0.00,0.00
368620176942129465,0,14.50,47.22,0,0.00,10.78
7774754436196449259,0,16.99,87.47,0,1.00,2.45
8283916308672556234,0,0.00,0.00,0,12.00,48.00
7005928907160475819,60,24.00,120.00,0,0.00,0.00
5301501781574023130,60,24.00,120.00,0,0.00,0.00
978903795086236656,0,0.00,0.00,0,8.75,66.50
7693294435857041827,0,0.00,0.00,60,18.00,90.00
82665482356362548,0,16.00,77.28,0,0.00,0.72
2316586294028549325,0,12.50,50.00,0,0.00,0.00
1187163845750987431,0,16.00,77.30,0,0.00,0.70
6603355836782015379,0,4.50,18.00,0,0.00,0.00
5571374115098045701,0,0.00,11.92,0,12.00,48.08
4220949534225371423,60,18.75,114.50,0,0.00,0.00
1376003501047500209,0,0.53,42.74,0,8.47,17.26
1366714485582348167,60,24.00,120.00,0,0.00,0.00
8353362621132892605,60,15.00,78.00,0,0.00,0.00
2148871559250130511,0,0.08,11.40,0,12.42,38.60
4484507102093088703,0,0.00,40.07,60,14.00,35.43
3598712805189261008,0,15.98,79.92,0,0.00,0.00
7835778529962141524,29,13.47,66.33,0,0.00,0.00
6918327651453079825,0,0.00,14.38,0,15.98,49.56
4538900433075777630,0,11.00,44.00,0,0.00,0.00
6000611208348191718,0,24.00,4.15,0,0.00,23.85
3086521573885255259,60,24.00,84.09,0,0.00,35.91
2909549759300318963,0,0.00,0.00,60,24.00,120.00
4760441459813349901,0,10.67,42.67,0,0.00,0.00
2799307114157995983,60,24.00,120.00,0,0.00,0.00
2787667674282499399,60,24.00,120.00,0,0.00,0.00
6339005690288403970,0,16.00,77.31,0,0.00,0.69
6680458122072346069,60,18.00,108.00,0,0.00,0.00
1291858466619285657,0,14.00,56.00,0,0.00,0.00
5085270034877829291,0,0.00,0.00,60,24.00,120.00
2983629168699704615,0,6.44,82.54,0,3.56,4.95
4764684213365298240,60,24.00,120.00,0,0.00,0.00
9126641881664734775,0,0.00,0.00,0,11.50,57.93
2006966409659319978,0,0.00,0.00,60,24.00,120.00
7437641739965108075,0,0.00,0.00,0,0.00,0.00
8114765466297873990,0,0.00,0.00,60,24.00,120.00
8453827384807852054,0,0.00,65.55,60,24.00,54.45
4120727348870299156,60,18.00,108.00,0,0.00,0.00
3286240816027002587,0,12.00,48.00,0,0.00,0.00
4345784537186908049,0,13.98,55.93,0,0.00,0.00
9132920193213315507,60,24.00,120.00,0,0.00,0.00
4816952706418514915,0,5.00,20.00,0,0.00,0.00
8514422613986660339,0,7.00,49.50,0,0.00,0.00
4829410254877354393,0,24.00,41.00,0,0.00,0.00
6465156743093850873,0,0.00,0.00,60,24.00,120.00
2681507616267277540,0,0.00,0.00,0,12.00,48.00
6897174047040607713,0,0.00,0.00,60,24.00,120.00
8949140040285361719,0,0.00,0.00,0,24.00,56.00
6245188236554378094,0,9.00,43.00,0,0.00,0.00
3701591907657271699,0,0.00,13.33,0,13.50,42.67
4014629810105378809,0,8.25,40.50,0,0.00,8.25
2782076934035041918,0,13.00,78.00,0,0.00,0.00
7805106599543131070,0,0.52,42.53,0,8.48,17.47
8383629299491798882,0,0.00,0.00,0,11.00,46.00
7482042427544549838,0,10.54,48.00,0,1.46,0.00
2942445894046434307,0,0.00,21.00,0,10.00,21.00
3440027737071267605,60,24.00,94.50,0,0.00,0.00
2970450527428041505,0,0.00,0.00,0,5.00,20.00
8441748545652334972,0,12.00,48.00,0,0.00,0.00
3968882250404286443,0,0.00,7.98,0,7.98,31.93
1973171099980136224,0,7.00,27.00,0,0.00,0.00
7062686444175003869,0,24.00,8.23,0,0.00,26.77
2196590658866404491,60,24.00,144.00,0,0.00,0.00
5654952808439786989,23,23.51,142.49,37,0.49,1.51
1714874130169154334,60,23.47,120.00,0,0.53,0.00
1217505942626861817,0,0.00,0.00,0,0.00,0.00
4844909797892429941,0,0.00,0.00,0,12.00,48.00
8267711558287739887,0,13.00,65.00,0,0.00,0.00
4928183578496514927,0,0.00,0.00,0,0.00,0.00
6969870054014255314,0,10.00,40.00,0,0.00,0.00
676022079485020871,0,13.00,78.00,0,0.00,0.00
3715114035096891078,0,0.00,59.67,60,24.00,60.33
8716018379655568656,0,15.00,60.00,0,0.00,0.00
5967090756476716729,60,24.00,120.00,0,0.00,0.00
1750212513678456677,0,10.00,40.00,0,0.00,0.00
4175869344476864481,0,11.00,46.00,0,0.00,0.00
7427441844480507645,0,0.00,0.00,0,0.00,0.00
5161136066893185258,0,10.25,53.25,0,0.00,0.00
5755467035444389296,0,8.00,32.25,0,0.00,32.25
860640084250305307,0,24.00,96.00,0,0.00,0.00
7716116137408994033,60,11.00,55.00,0,0.00,0.00
7981892097185843937,0,0.00,0.00,60,24.00,120.00
7813267364657957598,0,4.53,32.00,0,3.47,8.00
760281738472022134,0,0.00,0.00,60,24.00,120.00
1811966316343092269,0,12.25,49.00,0,0.00,0.00
7402795201449608687,0,0.00,18.00,0,9.00,18.00
1732264475484165105,0,13.98,69.92,0,0.00,0.00
3888776429840836178,60,14.50,87.00,0,0.00,0.00
7185862349523070229,0,0.00,0.00,0,8.50,36.00
6021287657050460836,60,8.50,51.00,0,0.00,0.00
9031885127618044000,0,9.00,51.00,0,0.00,0.00
2541862290487297768,0,13.00,52.00,0,0.00,0.00
161303667492656727,0,0.00,0.00,60,24.00,120.00
3443440976269106278,0,0.00,11.35,0,10.50,43.15
5705572643367363693,0,7.50,34.00,0,0.00,0.00
1230586660348188671,0,24.00,4.33,0,0.00,23.67
896834852351567388,0,11.00,44.00,0,0.00,0.00
3623776707128685463,0,4.50,61.50,0,0.00,0.00
131125180600695244,0,0.00,0.00,0,12.00,48.00
3745423608482989929,0,0.00,0.00,0,0.00,0.00
8858636370871282089,0,10.00,40.00,0,0.00,0.00
5826096573667005199,0,10.75,41.75,0,0.00,0.00
3319773937997411604,60,24.00,120.00,0,0.00,0.00
4751975018128474410,0,10.00,54.00,0,0.00,0.00
6942699874578630879,28,23.00,140.00,32,1.00,4.00
8964137125592444963,0,13.98,55.93,0,0.00,0.00
4336560822635846731,0,14.00,56.00,0,0.00,0.00
9035817083513681606,0,10.25,43.00,0,0.00,0.00
4153258287429097393,0,0.00,0.00,0,12.00,48.00
7882206987658745086,0,0.00,0.00,60,24.00,120.00
5648717102664106608,0,0.00,0.00,60,24.00,120.00
4012098059126830836,60,18.00,108.00,0,0.00,0.00
284239040495575980,60,11.00,55.00,0,0.00,0.00
296582754573075709,0,10.50,33.52,0,0.00,31.48
788454920174709737,0,0.55,36.08,60,8.45,25.91
6972694824172053960,0,0.00,0.00,60,24.00,120.00
3485904577280825448,0,24.00,38.00,0,0.00,0.00
1668942040076020285,0,0.00,0.00,60,24.00,120.00
7702927920131276357,0,14.50,58.00,0,0.00,0.00
4251617392971161200,0,16.00,36.00,0,0.00,0.00
1563037503390946266,0,9.50,40.50,0,0.00,0.00
4959384253419811835,0,0.00,0.00,0,6.00,24.00
4473673004443213186,0,0.00,0.00,60,24.00,120.00
755054941416551086,0,24.00,96.00,0,0.00,0.00
4161006905852514749,60,15.00,78.00,0,0.00,0.00
3414352038808825700,0,11.00,44.00,0,0.00,0.00
3517534213963208731,0,9.50,33.48,0,0.00,4.52
7173217561435785461,0,0.00,0.00,0,8.00,26.00
8039493120268336668,0,12.00,48.00,0,0.00,0.00
311745909071821197,0,0.00,13.51,0,14.00,43.46
7724025313568065528,0,13.00,78.00,0,0.00,0.00
4139137377283036472,0,9.50,62.00,0,0.00,0.00
1902812098901430295,0,11.00,44.00,0,0.00,0.00
7621093663408205188,0,0.00,0.00,0,0.00,0.00
7303300930758857634,0,0.00,0.00,0,14.00,56.00
2797081198334010827,0,10.00,42.00,0,0.00,0.00
5899113806891406342,60,24.00,120.00,0,0.00,0.00
6254904980999899621,0,0.00,0.00,0,9.00,36.00
7661763793641094517,0,0.00,0.00,60,24.00,120.00
5590545370900166534,0,10.50,68.00,0,0.00,0.00
5964788600058813775,0,0.02,33.47,60,17.98,74.52
8225688331165555553,60,22.49,120.00,0,1.51,0.00
1873845875888232996,0,11.00,44.00,0,0.00,0.00
3244101403082125847,0,10.25,53.25,0,0.00,0.00
2313029939906411250,0,10.00,64.00,0,0.00,0.00
7701449795990683213,0,7.54,51.00,60,1.46,0.00
9199639631321394719,0,0.00,0.00,0,12.00,48.00
1495114574273177607,60,8.67,43.33,0,0.00,0.00
43648085180404513,0,0.00,9.50,0,24.00,50.50
4209236945356931832,0,0.51,10.11,0,8.99,27.89
264518098330048319,0,13.00,78.00,0,0.00,0.00
3061584052854058888,0,8.75,47.75,0,0.00,0.00
5162428180807987928,0,15.00,60.00,0,0.00,0.00
4924269277676191981,0,10.50,42.00,0,0.00,0.00
2033018367671327673,0,0.00,0.00,0,11.25,45.00
3929444120504815341,0,12.62,81.28,60,2.38,8.72
6967091100775569871,0,0.00,0.00,60,24.00,120.00
8439572944441491748,0,10.50,66.00,0,0.00,0.00
125544985669731489,0,10.50,44.00,0,0.00,0.00
2783264314630851304,60,18.75,114.50,0,0.00,0.00
2217055989733415933,0,0.00,0.00,0,8.75,39.00
6577684588206003302,0,24.00,28.00,0,0.00,0.00
8266040140590755548,60,24.00,120.00,0,0.00,0.00
1135280948905249992,0,13.00,65.00,0,0.00,0.00
638275985104482773,60,24.00,120.00,0,0.00,0.00
5909882947993177191,0,12.50,50.00,0,0.00,0.00
1637639144974023699,0,10.50,42.00,0,0.00,0.00
1885564393314507408,0,0.00,12.62,60,24.00,107.38
8612902458137440331,0,0.00,0.00,0,12.00,48.00
2401288472205535648,0,10.00,40.00,0,0.00,0.00
5616303561558360649,60,21.00,105.00,0,0.00,0.00
8599543643535868961,0,0.00,0.00,0,0.00,0.00
620596209574176505,0,0.00,0.00,60,24.00,120.00
1708701256158805282,0,0.00,0.00,60,24.00,120.00
7560332360574537975,60,18.48,92.42,0,0.00,0.00
8881306134421065272,0,8.00,40.00,0,0.00,0.00
8895221278126935617,0,0.00,11.51,0,0.00,32.49
8548094726093422675,0,8.00,32.00,0,0.00,0.00
6759603496223119350,60,17.98,107.90,0,0.00,0.00
789299078711796505,60,24.00,120.00,0,0.00,0.00
7161698325791796580,0,6.50,25.00,0,0.00,0.00
8019071892368514808,0,0.00,0.00,60,24.00,120.00
3579943253134828972,0,10.00,88.75,0,0.00,0.00
7189315884001038180,0,0.00,0.00,60,24.00,120.00
262841265877764950,0,16.00,77.28,0,0.00,0.72
5181897949182806581,0,12.58,82.16,60,2.42,7.84
568672326749354242,0,6.50,58.00,0,0.00,0.00
5843276736381955706,0,15.00,60.00,0,0.00,0.00
4128401071011000078,0,0.00,0.00,0,2.50,42.50
5566890459838890998,0,17.98,89.92,0,0.00,0.00
5622455737246620495,0,0.00,0.00,60,24.00,120.00
7217842167753840373,0,10.00,66.00,0,0.00,0.00
